index,x,y,y_error
0,1.3488920031087666,0.2270060127097625,1.144594499792221
1,2.4018488469088863,0.8911278845213089,0.49882149222448063
2,2.885521278378181,1.6119038268441659,0.9631201429965695
3,10.992417410911447,7.09655461897337,2.0297981352865415
4,13.131048522889483,10.911407822368007,1.853289257814109
5,14.870254801543185,9.957214783020762,2.520151647993111
6,18.804883377441765,14.86298298398732,2.98492292577423
7,19.842797210952064,2.8327491899826462,3.178238077044721
8,22.0924603013221,9.849703880352909,3.4824785378196053
9,23.69859212949602,16.763476460212456,3.5612370955974564
10,30.25875309824891,31.809117772261175,4.573572879804843
11,31.714466879631296,11.627613654860959,4.1639890184503185
12,32.72682636913966,21.14967897729874,4.923948192460611
13,32.95751576901293,17.733003810325183,4.308637121859283
14,33.321374274591314,21.03609895038593,4.9838505749149435
15,34.836683657824906,26.88958128313709,5.219403916609795
16,35.70114304406053,22.220206965245627,4.850712317983381
17,37.541317860347384,21.680451761956412,5.348198611285578
18,37.61550416757689,24.73130028412831,4.979337589770738
19,38.041648964548315,24.64293134334919,5.1430754936132494
20,38.14242155676478,20.025835574239025,5.332075720184297
21,38.57020029946831,22.157142199512528,5.582022710244047
22,39.88700440093925,20.43097188294711,5.771122724392975
23,40.511778336707756,32.42536162295408,5.678370633670623
24,43.96771776070159,16.321666926747767,5.697997724446046
25,46.804982731156,36.095967487815386,6.34657463391925
26,47.920024653997125,18.227012049767424,6.227848899578207
27,48.09769610146122,31.668881463161405,6.823414818150997
28,48.48500845804078,26.137785747114393,6.755608442557598
29,49.187557403319005,39.81158185048636,6.767979861267025
