,x,y
0,1.0,1.2051473002680793
1,2.0888888888888886,0.1817819677962486
2,3.177777777777777,0.16443239121377023
3,4.266666666666666,0.26933290708659213
4,5.355555555555554,6.876717366589793
5,6.444444444444443,0.15847925156899295
6,7.533333333333331,1.0627477675749388
7,8.62222222222222,6.397500875044226
8,9.711111111111109,0.5959033164119897
9,10.799999999999997,0.31043108754516713
10,11.888888888888886,0.025868084047769427
11,12.977777777777774,1.8420251598028623
12,14.066666666666663,5.930161967980624
13,15.155555555555551,0.814361524995331
14,16.24444444444444,6.81063215040012
15,17.33333333333333,6.8944595652655725
16,18.422222222222217,0.2788083443563523
17,19.511111111111106,2.5182855411696603
18,20.599999999999994,0.09297205324699076
19,21.688888888888883,0.2681923122605383
20,22.77777777777777,0.026768018806974048
21,23.86666666666666,0.8357905757734534
22,24.95555555555555,1.3615129277187812
23,26.044444444444437,7.158097852905608
24,27.133333333333326,0.3868726953856432
25,28.222222222222214,0.6446434115460519
26,29.311111111111103,0.1624457073236515
27,30.39999999999999,0.795778502866433
28,31.48888888888888,0.9321830297275355
29,32.57777777777777,1.1305643887184211
30,33.66666666666666,0.14690733842060455
31,34.755555555555546,0.13396601075022094
32,35.844444444444434,7.138899466129035
33,36.93333333333332,7.519061641074534
34,38.02222222222221,7.377045265729815
35,39.1111111111111,0.10492051654023528
36,40.19999999999999,1.8557006010295045
37,41.28888888888888,0.4454919732372603
38,42.377777777777766,1.6015456932362262
39,43.466666666666654,-0.1513123820907549
40,44.55555555555554,7.480924105699379
41,45.64444444444443,1.2488440578044144
42,46.73333333333332,1.1951555621651024
43,47.82222222222221,0.05529960791497407
44,48.9111111111111,2.385523828721262
45,49.999999999999986,0.14735021023113498
