,index,x,y,y_error,y_pseudodata
0,0,-0.917608561774137,-0.6368635726407444,0.052,-0.6113814350662131
1,1,-0.6183885389349886,-0.4197572490684663,0.052,-0.39710223299161546
2,2,-0.5851066219700356,-0.5088012865147553,0.052,-0.5495089696004772
3,3,-0.5226879730534293,-0.3948132423170901,0.052,-0.3809749578453165
4,4,-0.44387254271229,-0.4105883006560005,0.052,-0.3122112254800424
5,5,-0.3936508381680357,-0.385984797576715,0.052,-0.3555396444489498
6,6,-0.3392052270944765,-0.2894836332196401,0.052,-0.3473755976021729
7,7,-0.318531702028483,-0.3823507022943763,0.052,-0.3809990245122157
8,8,-0.2417560581054159,-0.24447618570541,0.052,-0.30991322779268626
9,9,-0.0908824546647932,-0.1176593168428674,0.052,-0.1493568246000091
10,10,-0.0732255580857124,-0.1407164202697623,0.052,-0.27246868076605013
11,11,0.0306136078092948,0.0072474235726108,0.052,0.03500894411656374
12,12,0.0897717101809572,-0.0711523120156568,0.052,-0.014653071655961449
13,13,0.1997273892209596,0.0991232434811613,0.052,0.0899571634159456
14,14,0.2150751334020824,0.0340953720551044,0.052,0.035206594363828905
15,15,0.2827053884677473,0.0969489106133384,0.052,-0.035677442020394926
16,16,0.2996146635159551,0.1705329593260557,0.052,0.13163556565044301
17,17,0.3334052135990932,0.1269916564605398,0.052,0.10157251889121173
18,18,0.4002188026307951,0.2397630620062483,0.052,0.17235599264077656
19,19,0.4115577763869902,0.2059208790325983,0.052,0.20310370000902492
20,20,0.4137469014882835,0.1725391843651855,0.052,0.1435753687341939
21,21,0.5150827800160862,0.241005639815979,0.052,0.22508876087760668
22,22,0.5294203441677421,0.1884796770537562,0.052,0.1929055457738523
23,23,0.534261868095049,0.3262394394006943,0.052,0.3371169986629253
24,24,0.6846336510692967,0.2475266208392809,0.052,0.25722262509452243
25,25,0.7109054925529439,0.383615502032139,0.052,0.32930227880166496
26,26,0.7653174312598616,0.4246568645374562,0.052,0.4407751832946597
27,27,0.7926841240914764,0.4246917943272051,0.052,0.41317936402789107
28,28,0.8994591687795086,0.4826027330897782,0.052,0.4537937493566468
29,29,0.9122261782613844,0.4412242146214702,0.052,0.47366828366318364
