,index,x,y,y_error,y_pseudodata
0,0,-0.9760412102227736,0.3430354021568144,0.052,0.3366082060515856
1,1,-0.947130488900444,0.3530148985377623,0.052,0.3522605295149336
2,2,-0.9177080103012628,0.3507471825051619,0.052,0.4115159711931152
3,3,-0.7295703271479537,0.4373143900730439,0.052,0.3873513930142161
4,4,-0.6679392187195661,0.4431291364350058,0.052,0.5342627917526028
5,5,-0.6651724427303254,0.6208433037622676,0.052,0.5630564707837465
6,6,-0.6537946286852163,0.5262282612261568,0.052,0.48098681803533194
7,7,-0.6498263591470657,0.4476251177116111,0.052,0.49482113509224857
8,8,-0.6210747710793669,0.5661671520643707,0.052,0.7094672857431042
9,9,-0.5933884362803661,0.5543783908437907,0.052,0.519092562070107
10,10,-0.5845361664696038,0.5465844256393688,0.052,0.47881869544092026
11,11,-0.5631733476283483,0.5865497467785272,0.052,0.5422607034160158
12,12,-0.5389307499337681,0.5687001114050391,0.052,0.6054745029411457
13,13,-0.5185097193994481,0.6677203480567587,0.052,0.6761624389989452
14,14,-0.4802307825885403,0.7187105980181352,0.052,0.6301576037044598
15,15,-0.4585883264725894,0.8062326313620143,0.052,0.873782190619901
16,16,-0.4065163888428753,0.6655350127254915,0.052,0.7196008513666369
17,17,-0.3669400948835832,0.7676215179855187,0.052,0.7540910490985172
18,18,-0.3263815386464141,0.7640937716121992,0.052,0.8045776484209691
19,19,-0.3245286668927478,0.911444470923582,0.052,1.0129777212543056
20,20,-0.3150030488959883,0.9557515340072408,0.052,0.9630756636364143
21,21,-0.3142945136430826,0.9094542350170522,0.052,0.8969154503743246
22,22,-0.2793077713464416,0.8782267627039329,0.052,0.9681930888053378
23,23,-0.2674574480149068,0.9797287507402344,0.052,0.985062538809043
24,24,-0.2364242110969976,1.1604118820995044,0.052,1.1777727351736498
25,25,-0.2158802876459513,1.0550609468815255,0.052,1.052467670786411
26,26,-0.2087235845860788,1.1032797100209366,0.052,0.9448266293306203
27,27,-0.1799066739761801,1.045548682846587,0.052,1.0423909008865508
28,28,-0.165790413246414,1.210231544282776,0.052,1.2664804708131185
29,29,-0.1558825182555192,1.0880956020414945,0.052,1.1308651415722197
30,30,-0.1534007275772504,1.1126033947270442,0.052,1.07066535913441
31,31,-0.1325796892457993,1.198060868887069,0.052,1.2541381094216326
32,32,-0.121791655376104,1.161116091345738,0.052,1.2034336424375596
33,33,-0.0683341277072944,1.2564936224345225,0.052,1.191869986083935
34,34,-0.0547580599166237,1.3048945816295725,0.052,1.379085089400828
35,35,-0.0432286551918181,1.3896205645390038,0.052,1.3980119952389116
36,36,-0.0193690217648354,1.3545933937495622,0.052,1.4411470816025866
37,37,0.0315511298698332,1.4842225494214374,0.052,1.5154742386659257
38,38,0.0738766022879711,1.5602097447669503,0.052,1.505333217204155
39,39,0.0922137021288571,1.5689773926731545,0.052,1.5662226166933229
40,40,0.1241415155219995,1.6549358687826443,0.052,1.6429690119762006
41,41,0.1382344610838659,1.6584979782901033,0.052,1.6984231305318378
42,42,0.1407848762109165,1.659694327942658,0.052,1.6542472955379226
43,43,0.1498070710403893,1.6586753632174351,0.052,1.700929673719355
44,44,0.1770053324979956,1.794572685253539,0.052,1.7762823669294536
45,45,0.2000465389857026,1.822164770181964,0.052,1.7761757151118611
46,46,0.2386724730143183,1.8902148981854732,0.052,1.9957024240269812
47,47,0.2846540409173745,1.949820549195613,0.052,1.9420916918208664
48,48,0.3029649504265297,1.991917388917944,0.052,2.0361208725187296
49,49,0.3068934893415527,1.9937580766274423,0.052,2.0078459440949725
50,50,0.3859532529463025,2.153378272631492,0.052,2.2086772366239966
51,51,0.4619403012199312,2.167681584185224,0.052,2.185064336336936
52,52,0.469018254255279,2.177198227907528,0.052,2.1606363426786994
53,53,0.482426454870831,2.2547924824685897,0.052,2.204364933037101
54,54,0.5858048457069733,2.4285793643528497,0.052,2.4963075956745895
55,55,0.5881781217731121,2.46333414152851,0.052,2.3889402258687666
56,56,0.5985334903599662,2.4054842866086656,0.052,2.3353273218777506
57,57,0.6542967429299373,2.439497465154623,0.052,2.4505548400524457
58,58,0.6576101406476222,2.6322820134779548,0.052,2.5625540747770623
59,59,0.6669461648018162,2.59138407096533,0.052,2.590633211740919
60,60,0.6692034690160507,2.561919942534559,0.052,2.595769063881342
61,61,0.6928294718298085,2.572341631231042,0.052,2.570944079996182
62,62,0.7302430916538432,2.5829298767988496,0.052,2.62307007369198
63,63,0.7601765081418095,2.637208840858023,0.052,2.584088235191957
64,64,0.7819772296767507,2.578485964447776,0.052,2.5485440351476907
65,65,0.8474973877002037,2.7579791839188483,0.052,2.785035215177059
66,66,0.8688059550639555,2.7384597992607067,0.052,2.7442428919065165
67,67,0.8712134864528713,2.767774048470279,0.052,2.792703397406841
68,68,0.8864250236466849,2.778165759741257,0.052,2.7235264677882287
69,69,0.8879130437578389,2.751799110273719,0.052,2.7781650736357406
70,70,0.9245012670340332,2.714149741559951,0.052,2.683985720771992
71,71,0.9439332232474602,2.745177203187558,0.052,2.7722855685987238
72,72,0.9486734387966456,2.7804586993378466,0.052,2.782826436507152
73,73,0.9837209353995092,2.801226526536756,0.052,2.8212421170968716
74,74,0.998115692902788,2.855136589571786,0.052,2.866741376626264
75,75,0.9993432275811348,2.7529741432370223,0.052,2.8189539621732123
