,index,x,y,y_error,y_pseudodata
0,0,-0.9447186845008304,7.07903150526751,0.052,7.0828609716220035
1,1,-0.8479058912283197,6.537181009993609,0.052,6.500056806990819
2,2,-0.67721701348406,5.783366271479118,0.052,5.84527381290668
3,3,-0.6387320232197173,5.692175980513292,0.052,5.703618624061522
4,4,-0.5819549568867894,5.524713610355118,0.052,5.488722189496117
5,5,-0.5265484285748068,5.200103644271554,0.052,5.2796817901154975
6,6,-0.5234085214317816,5.296436269359319,0.052,5.335934435254915
7,7,-0.5112183466908624,5.154868314956575,0.052,5.157049198210202
8,8,-0.4031833204705499,4.836587662923854,0.052,4.797526068987234
9,9,-0.3855787661507253,4.804783056352686,0.052,4.816062458644893
10,10,-0.3432522658498691,4.557454414730348,0.052,4.609565743238045
11,11,-0.3128931493229083,4.465994275585916,0.052,4.3632016860288525
12,12,-0.2330722365142554,4.283031326886794,0.052,4.341790405231365
13,13,-0.2092505988948825,4.167235825328277,0.052,4.18484197620331
14,14,-0.2059601665879105,4.174889206434668,0.052,4.215706922792252
15,15,0.0455760375681419,3.498612395171187,0.052,3.4239390668183676
16,16,0.089975086747509,3.2149120214010147,0.052,3.239143826793449
17,17,0.2850410389972029,2.8850068191533538,0.052,2.8953681485241085
18,18,0.295607323569893,2.752971255019956,0.052,2.791076091341039
19,19,0.3123632928543798,2.797286265377217,0.052,2.7830371818372885
20,20,0.321329494764252,2.698658996776368,0.052,2.6769638184898983
21,21,0.5409766301489911,2.352849424511717,0.052,2.301680716728119
22,22,0.5912815551358157,2.234349575814241,0.052,2.2253347511934685
23,23,0.5954512354314636,2.183918930254068,0.052,2.2047512878524227
24,24,0.6637290413338979,2.134158183842465,0.052,2.1041703403918746
25,25,0.6833900142156206,2.005416913059224,0.052,2.074264587062008
26,26,0.7921259571592276,1.8717806241190396,0.052,1.8671370822845748
27,27,0.8730713503820982,1.8298725099706743,0.052,1.7912966652115292
28,28,0.99210229563692,1.80854821815108,0.052,1.8601743371403028
29,29,0.9962083348451976,1.779832796615255,0.052,1.7982937090524653
