,index,x,y,y_error,y_pseudodata
0,0,-0.9447186845008304,7.07903150526751,0.052,7.1530038988431075
1,1,-0.8479058912283197,6.537181009993609,0.052,6.5958765453117545
2,2,-0.67721701348406,5.783366271479118,0.052,5.7937391396700955
3,3,-0.6387320232197173,5.692175980513292,0.052,5.628802391707841
4,4,-0.5819549568867894,5.524713610355118,0.052,5.540507748846256
5,5,-0.5265484285748068,5.200103644271554,0.052,5.302541547997878
6,6,-0.5234085214317816,5.296436269359319,0.052,5.2664443461195205
7,7,-0.5112183466908624,5.154868314956575,0.052,5.107010564719637
8,8,-0.4031833204705499,4.836587662923854,0.052,4.794639504770948
9,9,-0.3855787661507253,4.804783056352686,0.052,4.772151039322281
10,10,-0.3432522658498691,4.557454414730348,0.052,4.565320939614436
11,11,-0.3128931493229083,4.465994275585916,0.052,4.447699562420609
12,12,-0.2330722365142554,4.283031326886794,0.052,4.308103531085816
13,13,-0.2092505988948825,4.167235825328277,0.052,4.043146008475227
14,14,-0.2059601665879105,4.174889206434668,0.052,4.173354670524047
15,15,0.0455760375681419,3.498612395171187,0.052,3.543746714039669
16,16,0.089975086747509,3.2149120214010147,0.052,3.1954730897273556
17,17,0.2850410389972029,2.8850068191533538,0.052,2.833356075194632
18,18,0.295607323569893,2.752971255019956,0.052,2.7885388774339868
19,19,0.3123632928543798,2.797286265377217,0.052,2.80210901132838
20,20,0.321329494764252,2.698658996776368,0.052,2.6573333941727837
21,21,0.5409766301489911,2.352849424511717,0.052,2.338196647183021
22,22,0.5912815551358157,2.234349575814241,0.052,2.251224895306092
23,23,0.5954512354314636,2.183918930254068,0.052,2.2387506262201775
24,24,0.6637290413338979,2.134158183842465,0.052,2.1142323574957596
25,25,0.6833900142156206,2.005416913059224,0.052,2.0597321260969155
26,26,0.7921259571592276,1.8717806241190396,0.052,1.8026289909122282
27,27,0.8730713503820982,1.8298725099706743,0.052,1.8645569398682575
28,28,0.99210229563692,1.80854821815108,0.052,1.8066873575056401
29,29,0.9962083348451976,1.779832796615255,0.052,1.828441181136258
