index,x,y,y_error
0,-0.9320972641541501,0.4104150963360481,0.052
1,-0.8728183953376045,0.6509245243594958,0.052
2,-0.480660698008758,2.136474491676154,0.052
3,-0.39065775539376757,1.852455227549989,0.052
4,-0.3286698105370136,1.516464610713283,0.052
5,-0.30112186335246927,1.4359641983776226,0.052
6,-0.24211893937972828,1.0382206537943766,0.052
7,-0.21307361103130495,0.9726442447384469,0.052
8,-0.1953557396053669,0.8741661369168584,0.052
9,-0.09245091809336459,0.5163143792098602,0.052
10,-0.08079719681693809,0.4776320794272207,0.052
11,-0.02655189232002586,0.42863142515379093,0.052
12,-0.005784658107523821,0.31904848016434156,0.052
13,0.058704540665996285,0.4131320152368725,0.052
14,0.14553467920808094,0.616065458894949,0.052
15,0.14704133320918844,0.6299065253288051,0.052
16,0.2815113961286375,1.2930223955336304,0.052
17,0.39739436262406236,1.8639421550363042,0.052
18,0.4196148698128199,2.0504739521981183,0.052
19,0.5482430542356347,2.0441518300495103,0.052
20,0.5808646661148358,1.9324993236307668,0.052
21,0.7592363801586177,1.1189543147014858,0.052
22,0.7836496583481074,0.911720922079134,0.052
23,0.8420502127523017,0.6721409336814815,0.052
24,0.854580691815862,0.6624217219038495,0.052
25,0.8595215938658458,0.5275562750391374,0.052
26,0.8668346731222281,0.5325219796795968,0.052
27,0.8981824488328394,0.5608266665676437,0.052
28,0.9259931241075265,0.40080742590910123,0.052
29,0.9792564066502767,0.29318576420233533,0.052
