,index,x,y,y_error,y_pseudodata
0,0,-0.7378842543776245,0.348200743364474,0.052,0.35624993216052836
1,1,-0.6960453407447429,0.5680163155053073,0.052,0.6382482946050017
2,2,-0.160075146704774,1.236989531111003,0.052,1.2726680548384521
3,3,-0.1173787076791639,1.2000866586724572,0.052,1.2364344016932696
4,4,0.0022640975718957,1.407350151872125,0.052,1.4827606498450199
5,5,0.0542001983443107,1.5647555631531136,0.052,1.6167907348458455
6,6,0.2148735839787818,1.7769282047612571,0.052,1.7603700841641876
7,7,0.2452411034135537,1.9658125379460047,0.052,2.0675410264655905
8,8,0.2456315006633627,1.7864308524457346,0.052,1.7391386739996593
9,9,0.2870507203992485,1.949521849487135,0.052,1.8972774881655787
10,10,0.2998154081579642,2.031322952018191,0.052,2.0504146278052917
11,11,0.3258276796876578,2.070708608568297,0.052,2.048064878321022
12,12,0.3265918920773056,2.0822174348514864,0.052,2.1430014283686623
13,13,0.3491120624625288,2.089861240089436,0.052,2.091956889634455
14,14,0.4084451154245698,2.1143761106936427,0.052,2.0802067420981345
15,15,0.5781084053526211,2.456743945995128,0.052,2.487863769018824
16,16,0.6044113050944788,2.5328329746299856,0.052,2.601935321622064
17,17,0.6154210112786045,2.462628979402389,0.052,2.4940082023369428
18,18,0.6380865467600461,2.480433771619724,0.052,2.403845164807659
19,19,0.653935293855032,2.508867089169107,0.052,2.616354888204089
20,20,0.668920140357373,2.546405687890879,0.052,2.5034878285071307
21,21,0.6943810080108506,2.600932876380306,0.052,2.629681138916153
22,22,0.7105898812709477,2.5677594004659983,0.052,2.5061657757013296
23,23,0.7208081026588113,2.472275773277976,0.052,2.5779708353917163
24,24,0.7580408009219908,2.648432231665661,0.052,2.6645407168300492
25,25,0.7734088837183317,2.5265902355259366,0.052,2.423728484130054
26,26,0.792659629132658,2.5921991229976906,0.052,2.572929744343274
27,27,0.8290068297914284,2.6552498264762234,0.052,2.7045645460082035
28,28,0.8573373683228593,2.585173388300157,0.052,2.6854204868437783
29,29,0.9529061764417373,2.830584362907474,0.052,2.7397821662729447
